circuit,pilote,team,round,annee,forme_recent_norm,performance_norm,pref_circuit_norm,forme_brute,performance_brute,pref_circuit_brute,experience,is_rookie,best_recent_pts,avg_recent_pts,is_wet,wet_avg_pts,wet_race_count,pts_sur_le_weekend,position_reelle
Italian Grand Prix,zhou,sauber,16,2024,0.0,0.01048223902885638,0.013333333333155555,0.0,13.707192012967875,1.0,59,0,0.0,0.0,0,0.0,6,0.0,18
Italian Grand Prix,stroll,aston_martin,16,2024,0.06340649913233046,0.09076470481541202,0.0,9.49,118.68926414292403,0.0,159,0,0.0,0.0,0,2.0,6,0.0,19
Italian Grand Prix,tsunoda,rb,16,2024,0.03126895847621776,0.03792099335852784,0.0,4.680000000000001,49.5877203197617,0.0,81,0,0.0,0.0,0,0.16666666666666666,6,0.0,20
Azerbaijan Grand Prix,piastri,mclaren,17,2024,0.9656854684620649,0.21260122507108595,0.0,152.6938,279.7191324321564,0.0,38,0,25.0,18.333333333333332,0,8.0,3,25.0,1
Azerbaijan Grand Prix,leclerc,ferrari,17,2024,0.9189720945352823,0.5403477425985146,0.434782608689351,145.3075,710.9347639967417,30.0,141,0,25.0,19.333333333333332,0,5.833333333333333,6,18.0,2
Azerbaijan Grand Prix,russell,mercedes,17,2024,0.23285285315525178,0.4168144664792016,0.3623188405744591,36.8186,548.4022065712496,25.0,120,0,15.0,9.0,0,7.333333333333333,6,15.0,3
Azerbaijan Grand Prix,norris,mclaren,17,2024,0.9999999999936757,0.4197677544295741,0.08695652173787019,158.11960000000002,552.287843368612,6.0,120,0,26.0,18.333333333333332,0,9.166666666666666,6,13.0,4
Azerbaijan Grand Prix,max_verstappen,red_bull,17,2024,0.7189165669485699,0.9999999999992399,0.8840579710016803,113.6748,1315.6985917574846,61.0,201,0,18.0,12.0,0,22.166666666666668,6,10.0,5
Azerbaijan Grand Prix,alonso,aston_martin,17,2024,0.0819443003898192,0.2767710312642317,0.434782608689351,12.957,364.1472560738932,30.0,256,0,8.0,3.0,0,7.833333333333333,6,8.0,6
Azerbaijan Grand Prix,albon,williams,17,2024,0.04877447198165962,0.033775771758040675,0.0,7.712200000000001,44.43873533761011,0.0,97,0,6.0,2.6666666666666665,0,1.0,6,6.0,7
Azerbaijan Grand Prix,colapinto,williams,17,2024,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.0,2.0,0,2.0,0,4.0,8
Azerbaijan Grand Prix,hamilton,mercedes,17,2024,0.7848426128020508,0.5637012762312151,0.4057971014433942,124.099,741.6609753098702,28.0,296,0,10.0,5.333333333333333,0,13.166666666666666,6,2.0,9
Azerbaijan Grand Prix,bearman,haas,17,2024,0.03794595989341014,0.009120629964315393,0.0,6.0,12.0,0.0,1,1,6.0,3.5,0,3.5,0,1.0,10
Azerbaijan Grand Prix,hulkenberg,haas,17,2024,0.05059461319121352,0.03225541336360138,0.0,8.0,42.43840193907814,0.0,222,0,0.0,0.0,0,2.6666666666666665,3,0.0,11
Azerbaijan Grand Prix,gasly,alpine,17,2024,0.027789091295274026,0.07606550805148529,0.14492753622978366,4.394,100.07928182473286,10.0,146,0,2.0,0.6666666666666666,0,2.8333333333333335,6,0.0,12
Azerbaijan Grand Prix,ricciardo,rb,17,2024,0.010688112036643856,0.07147558219646699,0.05797101449191346,1.6900000000000002,94.04032284100943,4.0,255,0,0.0,0.0,0,0.8,5,0.0,13
Azerbaijan Grand Prix,zhou,sauber,17,2024,0.0,0.010418185516674953,0.0,0.0,13.707192012967875,0.0,60,0,0.0,0.0,0,0.0,6,0.0,14
Azerbaijan Grand Prix,ocon,alpine,17,2024,0.021376224073287712,0.12405103359080713,0.014492753622978366,3.3800000000000003,163.2137702016094,1.0,149,0,0.0,0.0,0,2.6666666666666665,6,0.0,15
Azerbaijan Grand Prix,bottas,sauber,17,2024,0.0,0.09624953692946035,0.0,0.0,126.63538019549725,0.0,239,0,0.0,0.0,0,0.3333333333333333,6,0.0,16
Azerbaijan Grand Prix,perez,red_bull,17,2024,0.3075545346667488,0.5457507894159885,0.9999999999855071,48.63040000000001,718.0435450856974,69.0,275,0,8.0,4.0,0,10.833333333333334,6,0.0,17
Azerbaijan Grand Prix,sainz,ferrari,17,2024,0.5765458551591546,0.4598157087392927,0.2898550724595673,91.1632,604.9788804567169,20.0,200,0,12.0,7.333333333333333,0,8.5,6,0.0,18
Azerbaijan Grand Prix,stroll,aston_martin,17,2024,0.04616758453698233,0.09021007158204146,0.17391304347574038,7.3,118.68926414292403,12.0,160,0,0.0,0.0,0,2.0,6,0.0,19
Azerbaijan Grand Prix,tsunoda,rb,17,2024,0.022767575936046083,0.03768927065087582,0.02898550724595673,3.6,49.5877203197617,2.0,82,0,0.0,0.0,0,0.16666666666666666,6,0.0,20
Singapore Grand Prix,norris,mclaren,18,2024,0.8195876489486936,0.4238651927440471,0.7384615384501775,147.2213,565.395281385141,48.0,121,0,25.0,18.0,0,9.166666666666666,6,25.0,1
Singapore Grand Prix,max_verstappen,red_bull,18,2024,0.5687126486021499,0.9999999999992423,0.3999999999938461,102.15700000000001,1325.7480967079796,26.0,202,0,18.0,12.0,0,22.166666666666668,6,18.0,2
Singapore Grand Prix,piastri,mclaren,18,2024,0.999999999994433,0.2268312860762508,0.09230769230627218,179.62850000000003,305.36015807318205,6.0,39,0,25.0,19.333333333333332,0,8.0,3,15.0,3
Singapore Grand Prix,russell,mercedes,18,2024,0.3961704295231761,0.4224489316587661,0.0,71.16350000000001,563.5261735133984,0.0,121,0,15.0,11.0,0,7.333333333333333,6,12.0,4
Singapore Grand Prix,leclerc,ferrari,18,2024,0.9084571768905911,0.5478784370768945,0.6461538461439053,163.18480000000002,729.0615245601219,42.0,142,0,25.0,17.666666666666668,0,5.833333333333333,6,10.0,5
Singapore Grand Prix,hamilton,mercedes,18,2024,0.4561759408977072,0.55894584061618,0.5230769230688758,81.94219999999999,743.6677093166043,34.0,297,0,10.0,6.666666666666667,0,13.166666666666666,6,8.0,6
Singapore Grand Prix,sainz,ferrari,18,2024,0.34328628252007176,0.45385849159424774,0.9999999999846153,61.664,604.9788804567169,65.0,201,0,12.0,6.0,0,8.5,6,6.0,7
Singapore Grand Prix,alonso,aston_martin,18,2024,0.16555724731785015,0.27746081649345933,0.0,29.738800000000005,372.1783844785624,0.0,257,0,8.0,4.0,0,7.833333333333333,6,4.0,8
Singapore Grand Prix,hulkenberg,haas,18,2024,0.0,0.02761011895371822,0.0,0.0,42.43840193907814,0.0,223,0,2.0,0.6666666666666666,0,2.6666666666666665,3,2.0,9
Singapore Grand Prix,perez,red_bull,18,2024,0.20825203127450123,0.5395298897276695,0.507692307684497,37.408,718.0435450856974,33.0,276,0,4.0,1.6666666666666667,0,10.833333333333334,6,1.0,10
Singapore Grand Prix,colapinto,williams,18,2024,0.0289486356562074,0.0,0.0,5.2,6.0,0.0,2,1,4.0,1.3333333333333333,0,1.3333333333333333,0,0.0,11
Singapore Grand Prix,tsunoda,rb,18,2024,0.011134090637002846,0.03302730303491646,0.0,2.0,49.5877203197617,0.0,83,0,0.0,0.0,0,0.16666666666666666,6,0.0,12
Singapore Grand Prix,ocon,alpine,18,2024,0.0144743178281037,0.11912407420298553,0.0,2.6,163.2137702016094,0.0,150,0,0.0,0.0,0,2.6666666666666665,6,0.0,13
Singapore Grand Prix,stroll,aston_martin,18,2024,0.005567045318501423,0.08538694954282126,0.12307692307502958,1.0,118.68926414292403,8.0,161,0,0.0,0.0,0,2.0,6,0.0,14
Singapore Grand Prix,zhou,sauber,18,2024,0.0,0.005839896289441215,0.0,0.0,13.707192012967875,0.0,61,0,0.0,0.0,0,0.0,6,0.0,15
Singapore Grand Prix,bottas,sauber,18,2024,0.0,0.09140788344103125,0.0,0.0,126.63538019549725,0.0,240,0,0.0,0.0,0,0.3333333333333333,6,0.0,16
Singapore Grand Prix,gasly,alpine,18,2024,0.01881661317653481,0.071285787082653,0.2615384615344379,3.3800000000000003,100.07928182473286,17.0,147,0,0.0,0.0,0,2.8333333333333335,6,0.0,17
Singapore Grand Prix,ricciardo,rb,18,2024,0.00723715891405185,0.0667099449209688,0.15384615384378697,1.3,94.04032284100943,10.0,256,0,0.0,0.0,0,0.8,5,0.0,18
Singapore Grand Prix,kevin_magnussen,haas,18,2024,0.01590003813417192,0.022640015789378565,0.030769230768757396,2.8561000000000005,35.87911774749361,2.0,180,0,1.0,0.3333333333333333,0,0.0,6,0.0,19
Singapore Grand Prix,albon,williams,18,2024,0.11986182593452674,0.03371852548101747,0.0,21.5306,50.49995982740603,0.0,98,0,6.0,2.6666666666666665,0,1.0,6,0.0,20
United States Grand Prix,leclerc,ferrari,19,2024,0.8480915203678606,0.5491210905814264,0.1999999999973333,144.857,739.131454630052,15.0,143,0,25.0,17.666666666666668,0,5.833333333333333,6,25.0,1
United States Grand Prix,sainz,ferrari,19,2024,0.3420105559877753,0.4535904258255526,0.3999999999946666,58.4166,611.008583427014,30.0,202,0,18.0,8.0,0,8.5,6,18.0,2
United States Grand Prix,max_verstappen,red_bull,19,2024,0.7160263109320593,0.9999999999992544,0.9999999999866667,122.29980000000003,1343.8367666587185,75.0,203,0,18.0,14.333333333333334,0,22.166666666666668,6,15.0,3
United States Grand Prix,norris,mclaren,19,2024,0.9999999999941453,0.4383735759948027,0.5866666666588444,170.80350000000004,590.6001994179278,44.0,122,0,25.0,16.666666666666668,0,9.166666666666666,6,12.0,4
United States Grand Prix,piastri,mclaren,19,2024,0.9472083417438917,0.23715745781102873,0.0,161.78650000000005,320.73515807318205,0.0,40,0,25.0,16.666666666666668,0,8.0,3,10.0,5
United States Grand Prix,russell,mercedes,19,2024,0.4986326392579856,0.4272074567614039,0.4133333333278222,85.1682,575.624534169136,31.0,122,0,15.0,11.666666666666666,0,7.333333333333333,6,8.0,6
United States Grand Prix,perez,red_bull,19,2024,0.15817064638512576,0.534145883904693,0.4799999999936,27.0161,719.0471551940007,36.0,277,0,6.0,2.3333333333333335,0,10.833333333333334,6,6.0,7
United States Grand Prix,hulkenberg,haas,19,2024,0.03344310860120874,0.031152397331297873,0.0,5.712200000000001,44.44733051050671,0.0,224,0,4.0,2.0,0,2.6666666666666665,3,4.0,8
United States Grand Prix,lawson,rb,19,2024,0.019788821657519964,0.0,0.0,3.3800000000000003,2.6666666666666665,0.0,5,1,2.0,0.6666666666666666,0,0.0,1,2.0,9
United States Grand Prix,colapinto,williams,19,2024,0.030444341011569172,0.002485391922583573,0.0,5.2,6.0,0.0,3,1,4.0,1.6666666666666667,0,1.6666666666666667,0,1.0,10
United States Grand Prix,kevin_magnussen,haas,19,2024,0.012862734077387975,0.0247637872936468,0.02666666666631111,2.197,35.87911774749361,2.0,181,0,1.0,0.3333333333333333,0,0.0,6,0.0,11
United States Grand Prix,gasly,alpine,19,2024,0.015222170505784586,0.07263255806147995,0.21333333333048887,2.6,100.07928182473286,16.0,148,0,0.0,0.0,0,2.8333333333333335,6,0.0,12
United States Grand Prix,alonso,aston_martin,19,2024,0.20081789892946678,0.27850846189443074,0.07999999999893333,34.3004,376.1938883545314,6.0,258,0,8.0,4.0,0,7.833333333333333,6,0.0,13
United States Grand Prix,tsunoda,rb,19,2024,0.0,0.03498516232455385,0.1466666666647111,0.0,49.5877203197617,11.0,84,0,0.0,0.0,0,0.16666666666666666,6,0.0,14
United States Grand Prix,stroll,aston_martin,19,2024,0.0,0.08650848798139657,0.15999999999786665,0.0,118.68926414292403,12.0,162,0,0.0,0.0,0,2.0,6,0.0,15
United States Grand Prix,albon,williams,19,2024,0.09696522612184781,0.0356653441356821,0.05333333333262222,16.562,50.49995982740603,4.0,99,0,6.0,2.0,0,1.0,6,0.0,16
United States Grand Prix,bottas,sauber,19,2024,0.0,0.09243325177728971,0.0,0.0,126.63538019549725,0.0,241,0,0.0,0.0,0,0.3333333333333333,6,0.0,17
United States Grand Prix,ocon,alpine,19,2024,0.011709361927526604,0.11970674229598058,0.0,2.0,163.2137702016094,0.0,151,0,0.0,0.0,0,2.6666666666666665,6,0.0,18
United States Grand Prix,zhou,sauber,19,2024,0.0,0.008232009755032868,0.0,0.0,13.707192012967875,0.0,62,0,0.0,0.0,0,0.0,6,0.0,19
United States Grand Prix,hamilton,mercedes,19,2024,0.43525337595286245,0.558488359001891,0.2399999999968,74.34280000000001,751.6945549541881,18.0,298,0,8.0,3.3333333333333335,0,13.166666666666666,6,0.0,20
Mexico City Grand Prix,sainz,ferrari,20,2024,0.526536771892952,0.46095908657215945,0.45333333332728887,90.19180000000001,629.0972533777528,34.0,203,0,25.0,16.333333333333332,0,8.5,6,25.0,1
Mexico City Grand Prix,norris,mclaren,20,2024,0.9222131733676476,0.4414603848776556,0.2933333333294222,157.9682,602.6977603935376,22.0,123,0,25.0,18.333333333333332,0,9.166666666666666,6,18.0,2
Mexico City Grand Prix,leclerc,ferrari,20,2024,0.9999999999941621,0.5608237620648641,0.5066666666599111,171.29250000000002,764.305065741163,38.0,144,0,25.0,17.0,0,5.833333333333333,6,16.0,3
Mexico City Grand Prix,hamilton,mercedes,20,2024,0.22158588379396887,0.5515096215168782,0.7466666666567111,37.956,751.6945549541881,56.0,299,0,12.0,6.666666666666667,0,13.166666666666666,6,12.0,4
Mexico City Grand Prix,russell,mercedes,20,2024,0.5158591298479744,0.42742091296496737,0.3866666666615111,88.36280000000002,583.6895748195426,29.0,123,0,12.0,10.0,0,7.333333333333333,6,10.0,5
Mexico City Grand Prix,max_verstappen,red_bull,20,2024,0.7454354393756562,0.9999999999992614,0.9999999999866667,127.68750000000001,1358.9102960704831,75.0,204,0,18.0,13.666666666666666,0,22.166666666666668,6,8.0,6
Mexico City Grand Prix,kevin_magnussen,haas,20,2024,0.009866164601428164,0.022807358683284044,0.0,1.6900000000000002,35.87911774749361,0.0,182,0,6.0,2.0,0,0.0,6,6.0,7
Mexico City Grand Prix,piastri,mclaren,20,2024,0.8124465461079005,0.24076858079746485,0.05333333333262222,139.166,330.97906051220644,4.0,41,0,15.0,9.666666666666666,0,8.0,3,4.0,8
Mexico City Grand Prix,hulkenberg,haas,20,2024,0.09234730066936762,0.03210338854383721,0.0,15.818400000000002,48.46510828828449,0.0,225,0,4.0,2.6666666666666665,0,2.6666666666666665,3,2.0,9
Mexico City Grand Prix,gasly,alpine,20,2024,0.011675934439559957,0.07022568784698341,0.0,2.0,100.07928182473286,0.0,149,0,1.0,0.3333333333333333,0,2.8333333333333335,6,1.0,10
Mexico City Grand Prix,stroll,aston_martin,20,2024,0.0,0.08397104628925986,0.0,0.0,118.68926414292403,0.0,163,0,0.0,0.0,0,2.0,6,0.0,11
Mexico City Grand Prix,colapinto,williams,20,2024,0.043183443524712505,0.0016618530832719256,0.0,7.397,7.25,0.0,4,1,1.0,0.3333333333333333,0,0.3333333333333333,0,0.0,12
Mexico City Grand Prix,ocon,alpine,20,2024,0.0,0.11685690747805356,0.07999999999893333,0.0,163.2137702016094,6.0,152,0,0.0,0.0,0,2.6666666666666665,6,0.0,13
Mexico City Grand Prix,bottas,sauber,20,2024,0.0,0.08984005849459557,0.013333333333155555,0.0,126.63538019549725,1.0,242,0,0.0,0.0,0,0.3333333333333333,6,0.0,14
Mexico City Grand Prix,zhou,sauber,20,2024,0.0,0.006431143952618377,0.0,0.0,13.707192012967875,0.0,63,0,0.0,0.0,0,0.0,6,0.0,15
Mexico City Grand Prix,lawson,rb,20,2024,0.04852635112425514,0.0,0.0,8.3122,5.0,0.0,6,1,2.0,0.6666666666666666,0,0.0,1,0.0,16
Mexico City Grand Prix,perez,red_bull,20,2024,0.1899300903414339,0.5318437565746938,0.1999999999973333,32.5336,725.0687379278136,15.0,278,0,6.0,2.3333333333333335,0,10.833333333333334,6,0.0,17
Mexico City Grand Prix,alonso,aston_martin,20,2024,0.13607133995863174,0.27416431460163243,0.0,23.308,376.1938883545314,0.0,259,0,4.0,1.3333333333333333,0,7.833333333333333,6,0.0,18
Mexico City Grand Prix,albon,williams,20,2024,0.07437570237999692,0.033606332679077096,0.05333333333262222,12.74,50.49995982740603,4.0,100,0,0.0,0.0,0,1.0,6,0.0,19
Mexico City Grand Prix,tsunoda,rb,20,2024,0.0,0.0329325513286499,0.0,0.0,49.5877203197617,0.0,85,0,0.0,0.0,0,0.16666666666666666,6,0.0,20
São Paulo Grand Prix,max_verstappen,red_bull,21,2024,0.6462278194733795,0.9999999999992658,0.9999999999827587,107.22380000000001,1366.949320460727,58.0,205,0,26.0,16.333333333333332,1,22.166666666666668,6,26.0,1
São Paulo Grand Prix,ocon,alpine,21,2024,0.0,0.1161671494119707,0.10344827586028538,0.0,163.2137702016094,6.0,153,0,18.0,6.0,1,2.6666666666666665,6,18.0,2
São Paulo Grand Prix,gasly,alpine,21,2024,0.01721344771587949,0.07055031126916275,0.20689655172057075,2.8561000000000005,101.08594849139952,12.0,150,0,15.0,5.333333333333333,1,2.8333333333333335,6,15.0,3
São Paulo Grand Prix,russell,mercedes,21,2024,0.5539751667310301,0.43229965398508996,0.44827586206123665,91.917,593.770219980833,26.0,124,0,12.0,10.0,1,7.333333333333333,6,12.0,4
São Paulo Grand Prix,leclerc,ferrari,21,2024,0.9999999999939732,0.5693423381612089,0.20689655172057075,165.92260000000005,780.4154105687493,12.0,145,0,25.0,17.0,1,5.833333333333333,6,10.0,5
São Paulo Grand Prix,norris,mclaren,21,2024,0.9216574475031029,0.4521775608178119,0.6551724137818075,152.92380000000003,620.8429216838601,38.0,124,0,18.0,12.666666666666666,1,9.166666666666666,6,8.0,6
São Paulo Grand Prix,tsunoda,rb,21,2024,0.0,0.03273816407841491,0.06896551724019026,0.0,49.5877203197617,4.0,86,0,6.0,2.0,1,0.16666666666666666,6,6.0,7
São Paulo Grand Prix,piastri,mclaren,21,2024,0.6584057867905974,0.24235431792391732,0.0,109.2444,335.0742986074445,0.0,42,0,10.0,6.0,1,8.0,3,4.0,8
São Paulo Grand Prix,lawson,rb,21,2024,0.0385360402980755,0.0,0.0,6.394,5.0,0.0,7,1,2.0,1.3333333333333333,1,0.0,1,2.0,9
São Paulo Grand Prix,hamilton,mercedes,21,2024,0.36398417093051827,0.557094558185882,0.44827586206123665,60.39320000000001,763.7345549541881,26.0,300,0,12.0,4.333333333333333,1,13.166666666666666,6,1.0,10
São Paulo Grand Prix,perez,red_bull,21,2024,0.11373977987258069,0.5287045025168018,0.5172413793014269,18.872,725.0687379278136,30.0,279,0,6.0,2.0,1,10.833333333333334,6,0.0,11
São Paulo Grand Prix,bearman,haas,21,2024,0.043996417606498466,0.006241054547549784,0.0,7.3,13.5,0.0,2,1,6.0,2.3333333333333335,1,2.3333333333333335,0,0.0,12
São Paulo Grand Prix,bottas,sauber,21,2024,0.0,0.08930976973083002,0.03448275862009513,0.0,126.63538019549725,2.0,243,0,0.0,0.0,1,0.3333333333333333,6,0.0,13
São Paulo Grand Prix,alonso,aston_martin,21,2024,0.10342171590787858,0.2725460358750277,0.6896551724019025,17.16,376.1938883545314,40.0,260,0,0.0,0.0,1,7.833333333333333,6,0.0,14
São Paulo Grand Prix,zhou,sauber,21,2024,0.0,0.006393183565755567,0.0,0.0,13.707192012967875,0.0,64,0,0.0,0.0,1,0.0,6,0.0,15
São Paulo Grand Prix,sainz,ferrari,21,2024,0.8021119485784207,0.4766842588366377,0.5344827586114744,133.0885,654.2198023973607,31.0,204,0,25.0,14.333333333333334,1,8.5,6,0.0,16
São Paulo Grand Prix,colapinto,williams,21,2024,0.044581027539077965,0.0016520438508220018,0.0,7.397,7.25,0.0,5,1,1.0,0.3333333333333333,1,0.3333333333333333,0,0.0,17
São Paulo Grand Prix,albon,williams,21,2024,0.05906368391009383,0.03340796837578411,0.0,9.8,50.49995982740603,0.0,101,0,0.0,0.0,1,1.0,6,0.0,18
São Paulo Grand Prix,stroll,aston_martin,21,2024,0.0,0.0834753998807982,0.3620689655109988,0.0,118.68926414292403,21.0,164,0,0.0,0.0,1,2.0,6,0.0,19
São Paulo Grand Prix,hulkenberg,haas,21,2024,0.10776229398461834,0.03338887663631278,0.0,17.880200000000002,50.473957845806616,0.0,226,0,4.0,2.0,1,2.6666666666666665,3,0.0,20
Las Vegas Grand Prix,russell,mercedes,22,2024,0.6664904644919435,0.4319564081271464,0.1599999999936,100.3632,605.866219980833,4.0,125,0,25.0,15.666666666666666,0,8.0,7,25.0,1
Las Vegas Grand Prix,hamilton,mercedes,22,2024,0.27639014879160023,0.5465968540768927,0.2399999999904,41.6201,764.7378772133243,6.0,301,0,18.0,10.333333333333334,0,11.428571428571429,7,18.0,2
Las Vegas Grand Prix,sainz,ferrari,22,2024,0.6185559479480733,0.46684794478045,0.3199999999872,93.14500000000001,654.2198023973607,8.0,205,0,25.0,13.333333333333334,0,7.285714285714286,7,15.0,3
Las Vegas Grand Prix,leclerc,ferrari,22,2024,0.9095418787783776,0.5651749693399266,0.7199999999712,136.96300000000002,790.4839037194342,18.0,146,0,16.0,12.666666666666666,0,6.428571428571429,7,12.0,4
Las Vegas Grand Prix,max_verstappen,red_bull,22,2024,0.9999999999933593,0.9999999999992785,0.99999999996,150.58460000000002,1393.07553405296,25.0,206,0,26.0,14.666666666666666,0,22.714285714285715,7,10.0,5
Las Vegas Grand Prix,norris,mclaren,22,2024,0.8511813292936251,0.4485823838627977,0.0,128.1748,628.9069216838601,0.0,125,0,18.0,11.666666666666666,0,9.0,7,9.0,6
Las Vegas Grand Prix,piastri,mclaren,22,2024,0.5419704272512463,0.2395087359173558,0.0799999999968,81.61240000000001,339.16732186325845,2.0,43,0,6.0,4.666666666666667,0,7.0,4,6.0,7
Las Vegas Grand Prix,hulkenberg,haas,22,2024,0.09133736119037845,0.03119004289043761,0.0,13.754000000000001,50.473957845806616,0.0,227,0,4.0,2.0,0,2.0,4,4.0,8
Las Vegas Grand Prix,tsunoda,rb,22,2024,0.11380048158899515,0.034929855632980615,0.0,17.1366,55.65668583700308,0.0,87,0,6.0,2.6666666666666665,0,1.0,7,2.0,9
Las Vegas Grand Prix,perez,red_bull,22,2024,0.07597058397687433,0.517971938233795,0.599999999976,11.440000000000001,725.0687379278136,15.0,280,0,1.0,0.3333333333333333,0,9.285714285714286,7,1.0,10
Las Vegas Grand Prix,alonso,aston_martin,22,2024,0.08765836612716267,0.26622679355261886,0.0799999999968,13.2,376.1938883545314,2.0,261,0,0.0,0.0,0,6.714285714285714,7,0.0,11
Las Vegas Grand Prix,kevin_magnussen,haas,22,2024,0.12243350249545815,0.02501173761125827,0.0,18.436600000000002,41.91190463273951,0.0,183,0,6.0,2.0,0,0.0,6,0.0,12
Las Vegas Grand Prix,zhou,sauber,22,2024,0.0,0.004659455215894767,0.0,0.0,13.707192012967875,0.0,65,0,0.0,0.0,0,0.0,7,0.0,13
Las Vegas Grand Prix,colapinto,williams,22,2024,0.03778606842905725,0.0,0.0,5.69,7.25,0.0,6,1,0.0,0.0,0,0.0,1,0.0,14
Las Vegas Grand Prix,stroll,aston_martin,22,2024,0.0,0.0804136317339531,0.399999999984,0.0,118.68926414292403,10.0,165,0,0.0,0.0,0,1.7142857142857142,7,0.0,15
Las Vegas Grand Prix,lawson,rb,22,2024,0.06037934821980217,0.0,0.0,9.092200000000002,7.25,0.0,8,1,2.0,0.6666666666666666,0,1.0,2,0.0,16
Las Vegas Grand Prix,ocon,alpine,22,2024,0.34140144476698553,0.1256151290626417,0.4799999999808,51.40980000000001,181.33065331849252,12.0,154,0,18.0,6.0,0,4.857142857142857,7,0.0,17
Las Vegas Grand Prix,bottas,sauber,22,2024,0.0,0.08614748196063238,0.0,0.0,126.63538019549725,0.0,244,0,0.0,0.0,0,0.2857142857142857,7,0.0,18
Las Vegas Grand Prix,albon,williams,22,2024,0.039844711875983034,0.031208805700734046,0.0,6.0,50.49995982740603,0.0,102,0,0.0,0.0,0,0.8571428571428571,7,0.0,19
